選手スラッグ,選手名,読み,プロフィール種別,カテゴリ,年度,使用確認時期,更新日,公開状態,プロ詳細URL,並び順,クラブカテゴリ,番手,メーカー,モデル,ロフト,シャフトメーカー,シャフトモデル,シャフト重量,フレックス,キャリー距離,総距離,クラブ別メモ,主な確認ソース,主な確認ソースURL,ソース確認日,全ソースURL,プロフィール概要
saki-nagamine,永峰咲希,ナガミネ サキ,tour_pro,domestic_women,2026,2026年確認,2026-05-22,true,https://www.mybagpro.jp/pros/saki-nagamine,7,Iron,7I,TaylorMade,P770 Iron,,Nippon Shaft,NS PRO MODUS3 Prototype,,S,,,GDO 2026 Daikin Orchid Ladies tour-gear article. 6I-9I.,GDO 永峰咲希の最新14本 2026年 ダイキンオーキッドレディス,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/,2026-05-22,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/ | https://sports.yahoo.co.jp/golf/settinglist/jlpga,2026年ダイキンオーキッドレディス時点で確認された永峰咲希のクラブセッティング。契約フリー初年度にTitleist GT3、TaylorMade P770、Vokey SM11、Pro V1を選んだ14本です。
saki-nagamine,永峰咲希,ナガミネ サキ,tour_pro,domestic_women,2026,2026年確認,2026-05-22,true,https://www.mybagpro.jp/pros/saki-nagamine,8,Iron,8I,TaylorMade,P770 Iron,,Nippon Shaft,NS PRO MODUS3 Prototype,,S,,,GDO 2026 Daikin Orchid Ladies tour-gear article. 6I-9I.,GDO 永峰咲希の最新14本 2026年 ダイキンオーキッドレディス,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/,2026-05-22,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/ | https://sports.yahoo.co.jp/golf/settinglist/jlpga,2026年ダイキンオーキッドレディス時点で確認された永峰咲希のクラブセッティング。契約フリー初年度にTitleist GT3、TaylorMade P770、Vokey SM11、Pro V1を選んだ14本です。
saki-nagamine,永峰咲希,ナガミネ サキ,tour_pro,domestic_women,2026,2026年確認,2026-05-22,true,https://www.mybagpro.jp/pros/saki-nagamine,9,Iron,9I,TaylorMade,P770 Iron,,Nippon Shaft,NS PRO MODUS3 Prototype,,S,,,GDO 2026 Daikin Orchid Ladies tour-gear article. 6I-9I.,GDO 永峰咲希の最新14本 2026年 ダイキンオーキッドレディス,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/,2026-05-22,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/ | https://sports.yahoo.co.jp/golf/settinglist/jlpga,2026年ダイキンオーキッドレディス時点で確認された永峰咲希のクラブセッティング。契約フリー初年度にTitleist GT3、TaylorMade P770、Vokey SM11、Pro V1を選んだ14本です。
saki-nagamine,永峰咲希,ナガミネ サキ,tour_pro,domestic_women,2026,2026年確認,2026-05-22,true,https://www.mybagpro.jp/pros/saki-nagamine,10,Wedge,PW,TaylorMade,P7CB Iron,,Nippon Shaft,NS PRO MODUS3 Prototype,,S,,,GDO 2026 Daikin Orchid Ladies tour-gear article. PW only P7CB.,GDO 永峰咲希の最新14本 2026年 ダイキンオーキッドレディス,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/,2026-05-22,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/ | https://sports.yahoo.co.jp/golf/settinglist/jlpga,2026年ダイキンオーキッドレディス時点で確認された永峰咲希のクラブセッティング。契約フリー初年度にTitleist GT3、TaylorMade P770、Vokey SM11、Pro V1を選んだ14本です。
saki-nagamine,永峰咲希,ナガミネ サキ,tour_pro,domestic_women,2026,2026年確認,2026-05-22,true,https://www.mybagpro.jp/pros/saki-nagamine,11,Wedge,48°,Titleist,Vokey Design SM11 Wedge,48°,Nippon Shaft,NS PRO Prototype,,S,,,GDO 2026 Daikin Orchid Ladies tour-gear article.,GDO 永峰咲希の最新14本 2026年 ダイキンオーキッドレディス,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/,2026-05-22,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/ | https://sports.yahoo.co.jp/golf/settinglist/jlpga,2026年ダイキンオーキッドレディス時点で確認された永峰咲希のクラブセッティング。契約フリー初年度にTitleist GT3、TaylorMade P770、Vokey SM11、Pro V1を選んだ14本です。
saki-nagamine,永峰咲希,ナガミネ サキ,tour_pro,domestic_women,2026,2026年確認,2026-05-22,true,https://www.mybagpro.jp/pros/saki-nagamine,12,Wedge,54°,Titleist,Vokey Design SM11 Wedge,54°,Nippon Shaft,NS PRO Prototype,,S,,,GDO 2026 Daikin Orchid Ladies tour-gear article.,GDO 永峰咲希の最新14本 2026年 ダイキンオーキッドレディス,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/,2026-05-22,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/ | https://sports.yahoo.co.jp/golf/settinglist/jlpga,2026年ダイキンオーキッドレディス時点で確認された永峰咲希のクラブセッティング。契約フリー初年度にTitleist GT3、TaylorMade P770、Vokey SM11、Pro V1を選んだ14本です。
saki-nagamine,永峰咲希,ナガミネ サキ,tour_pro,domestic_women,2026,2026年確認,2026-05-22,true,https://www.mybagpro.jp/pros/saki-nagamine,13,Wedge,58°,Titleist,Vokey Design SM11 Wedge,58°,Nippon Shaft,NS PRO Prototype,,S,,,GDO 2026 Daikin Orchid Ladies tour-gear article.,GDO 永峰咲希の最新14本 2026年 ダイキンオーキッドレディス,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/,2026-05-22,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/ | https://sports.yahoo.co.jp/golf/settinglist/jlpga,2026年ダイキンオーキッドレディス時点で確認された永峰咲希のクラブセッティング。契約フリー初年度にTitleist GT3、TaylorMade P770、Vokey SM11、Pro V1を選んだ14本です。
saki-nagamine,永峰咲希,ナガミネ サキ,tour_pro,domestic_women,2026,2026年確認,2026-05-22,true,https://www.mybagpro.jp/pros/saki-nagamine,14,Putter,PT,Scotty Cameron,Phantom 5 S Putter,,,,,,,,GDO 2026 Daikin Orchid Ladies tour-gear article.,GDO 永峰咲希の最新14本 2026年 ダイキンオーキッドレディス,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/,2026-05-22,https://news.golfdigest.co.jp/news/tgt/jlpga/article/189001/1/ | https://sports.yahoo.co.jp/golf/settinglist/jlpga,2026年ダイキンオーキッドレディス時点で確認された永峰咲希のクラブセッティング。契約フリー初年度にTitleist GT3、TaylorMade P770、Vokey SM11、Pro V1を選んだ14本です。
rui-hiraoka,平岡瑠依,ヒラオカ ルイ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/rui-hiraoka,1,Driver,,PING,G440 MAX Driver,9°,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",平岡瑠依 Instagram,https://www.instagram.com/hiraokarui/,2026-05-15,https://www.instagram.com/hiraokarui/ | https://clubping.jp/tourpros/hiraoka.html,平岡瑠依のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 MAXドライバー、G440 MAXフェアウェイウッド、G440ハイブリッド、BLUEPRINT S、s259ウェッジまで確認できます。
rui-hiraoka,平岡瑠依,ヒラオカ ルイ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/rui-hiraoka,2,Fairway Wood,3W,PING,G440 MAX Fairway Wood,,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",平岡瑠依 Instagram,https://www.instagram.com/hiraokarui/,2026-05-15,https://www.instagram.com/hiraokarui/ | https://clubping.jp/tourpros/hiraoka.html,平岡瑠依のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 MAXドライバー、G440 MAXフェアウェイウッド、G440ハイブリッド、BLUEPRINT S、s259ウェッジまで確認できます。
rui-hiraoka,平岡瑠依,ヒラオカ ルイ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/rui-hiraoka,3,Fairway Wood,5W,PING,G440 MAX Fairway Wood,,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",平岡瑠依 Instagram,https://www.instagram.com/hiraokarui/,2026-05-15,https://www.instagram.com/hiraokarui/ | https://clubping.jp/tourpros/hiraoka.html,平岡瑠依のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 MAXドライバー、G440 MAXフェアウェイウッド、G440ハイブリッド、BLUEPRINT S、s259ウェッジまで確認できます。
rui-hiraoka,平岡瑠依,ヒラオカ ルイ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/rui-hiraoka,4,Utility,3H,PING,G440 Hybrid,20°,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",平岡瑠依 Instagram,https://www.instagram.com/hiraokarui/,2026-05-15,https://www.instagram.com/hiraokarui/ | https://clubping.jp/tourpros/hiraoka.html,平岡瑠依のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 MAXドライバー、G440 MAXフェアウェイウッド、G440ハイブリッド、BLUEPRINT S、s259ウェッジまで確認できます。
rui-hiraoka,平岡瑠依,ヒラオカ ルイ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/rui-hiraoka,5,Utility,4H,PING,G440 Hybrid,23°,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",平岡瑠依 Instagram,https://www.instagram.com/hiraokarui/,2026-05-15,https://www.instagram.com/hiraokarui/ | https://clubping.jp/tourpros/hiraoka.html,平岡瑠依のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 MAXドライバー、G440 MAXフェアウェイウッド、G440ハイブリッド、BLUEPRINT S、s259ウェッジまで確認できます。
rui-hiraoka,平岡瑠依,ヒラオカ ルイ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/rui-hiraoka,6,Utility,5H,PING,G440 Hybrid,26°,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",平岡瑠依 Instagram,https://www.instagram.com/hiraokarui/,2026-05-15,https://www.instagram.com/hiraokarui/ | https://clubping.jp/tourpros/hiraoka.html,平岡瑠依のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 MAXドライバー、G440 MAXフェアウェイウッド、G440ハイブリッド、BLUEPRINT S、s259ウェッジまで確認できます。
rui-hiraoka,平岡瑠依,ヒラオカ ルイ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/rui-hiraoka,7,Iron,6I,PING,BLUEPRINT S Iron,,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",平岡瑠依 Instagram,https://www.instagram.com/hiraokarui/,2026-05-15,https://www.instagram.com/hiraokarui/ | https://clubping.jp/tourpros/hiraoka.html,平岡瑠依のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 MAXドライバー、G440 MAXフェアウェイウッド、G440ハイブリッド、BLUEPRINT S、s259ウェッジまで確認できます。
rui-hiraoka,平岡瑠依,ヒラオカ ルイ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/rui-hiraoka,8,Iron,7I,PING,BLUEPRINT S Iron,,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",平岡瑠依 Instagram,https://www.instagram.com/hiraokarui/,2026-05-15,https://www.instagram.com/hiraokarui/ | https://clubping.jp/tourpros/hiraoka.html,平岡瑠依のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 MAXドライバー、G440 MAXフェアウェイウッド、G440ハイブリッド、BLUEPRINT S、s259ウェッジまで確認できます。
rui-hiraoka,平岡瑠依,ヒラオカ ルイ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/rui-hiraoka,9,Iron,8I,PING,BLUEPRINT S Iron,,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",平岡瑠依 Instagram,https://www.instagram.com/hiraokarui/,2026-05-15,https://www.instagram.com/hiraokarui/ | https://clubping.jp/tourpros/hiraoka.html,平岡瑠依のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 MAXドライバー、G440 MAXフェアウェイウッド、G440ハイブリッド、BLUEPRINT S、s259ウェッジまで確認できます。
rui-hiraoka,平岡瑠依,ヒラオカ ルイ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/rui-hiraoka,10,Iron,9I,PING,BLUEPRINT S Iron,,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",平岡瑠依 Instagram,https://www.instagram.com/hiraokarui/,2026-05-15,https://www.instagram.com/hiraokarui/ | https://clubping.jp/tourpros/hiraoka.html,平岡瑠依のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 MAXドライバー、G440 MAXフェアウェイウッド、G440ハイブリッド、BLUEPRINT S、s259ウェッジまで確認できます。
rui-hiraoka,平岡瑠依,ヒラオカ ルイ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/rui-hiraoka,11,Iron,PW,PING,BLUEPRINT S Iron,,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",平岡瑠依 Instagram,https://www.instagram.com/hiraokarui/,2026-05-15,https://www.instagram.com/hiraokarui/ | https://clubping.jp/tourpros/hiraoka.html,平岡瑠依のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 MAXドライバー、G440 MAXフェアウェイウッド、G440ハイブリッド、BLUEPRINT S、s259ウェッジまで確認できます。
rui-hiraoka,平岡瑠依,ヒラオカ ルイ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/rui-hiraoka,12,Wedge,GW,PING,s259 Wedge,52°S,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",平岡瑠依 Instagram,https://www.instagram.com/hiraokarui/,2026-05-15,https://www.instagram.com/hiraokarui/ | https://clubping.jp/tourpros/hiraoka.html,平岡瑠依のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 MAXドライバー、G440 MAXフェアウェイウッド、G440ハイブリッド、BLUEPRINT S、s259ウェッジまで確認できます。
rui-hiraoka,平岡瑠依,ヒラオカ ルイ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/rui-hiraoka,13,Wedge,LW,PING,s259 Wedge,58°S,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",平岡瑠依 Instagram,https://www.instagram.com/hiraokarui/,2026-05-15,https://www.instagram.com/hiraokarui/ | https://clubping.jp/tourpros/hiraoka.html,平岡瑠依のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 MAXドライバー、G440 MAXフェアウェイウッド、G440ハイブリッド、BLUEPRINT S、s259ウェッジまで確認できます。
rui-hiraoka,平岡瑠依,ヒラオカ ルイ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/rui-hiraoka,14,Putter,,PING,SCOTTSDALE PRIME TYNE C Putter,,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",平岡瑠依 Instagram,https://www.instagram.com/hiraokarui/,2026-05-15,https://www.instagram.com/hiraokarui/ | https://clubping.jp/tourpros/hiraoka.html,平岡瑠依のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 MAXドライバー、G440 MAXフェアウェイウッド、G440ハイブリッド、BLUEPRINT S、s259ウェッジまで確認できます。
aihi-takano,髙野愛姫,タカノ アイヒ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/aihi-takano,1,Driver,,PING,G440 SFT Driver,9°,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",気分転換のマレット型パター 初V高野愛姫の14本,https://news.golfdigest.co.jp/news/winnersbag/jlpga/article/180971/1/,2026-05-04,https://www.junandrope.jp/progolfer/takano/ | https://www.instagram.com/fol.gv/ | https://news.golfdigest.co.jp/news/winnersbag/jlpga/article/180971/1/ | https://clubping.jp/tourpros/aihi_takano.html,髙野愛姫のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 SFT、G440 MAX、G440ハイブリッド、i240、s259、SCOTTSDALE OSLO 3まで確認できます。
aihi-takano,髙野愛姫,タカノ アイヒ,tour_pro,verified_batch,2026,2026年3月4日,2026-05-04,true,https://www.mybagpro.jp/pros/aihi-takano,2,Fairway Wood,4W,PING,G440 MAX Fairway Wood,,,,,,,,"Confirmed from CLUB PING official tour-pro page, dated 2026-03-04.",気分転換のマレット型パター 初V高野愛姫の14本,https://news.golfdigest.co.jp/news/winnersbag/jlpga/article/180971/1/,2026-05-04,https://www.junandrope.jp/progolfer/takano/ | https://www.instagram.com/fol.gv/ | https://news.golfdigest.co.jp/news/winnersbag/jlpga/article/180971/1/ | https://clubping.jp/tourpros/aihi_takano.html,髙野愛姫のクラブセッティングとして、PING公式が2026年3月4日時点で公開している14本構成を整理しました。G440 SFT、G440 MAX、G440ハイブリッド、i240、s259、SCOTTSDALE OSLO 3まで確認できます。
